searched_formula,selected,test_index,case_type,true_labels,predicted_binary_labels,source_file,source_row,global_index,formula,smiles
C15H22N2O3,0,48349,correct,Alcohol; Alkane; Carbamate; Ether,Alcohol; Alkane; Carbamate; Ether,aligned_chunk_122.parquet,1016,88677,C15H22N2O3,CC(C)(C)OC(=O)N1CCC[C@H]1C(O)c1ccccn1
C15H22N2O3,0,58825,false negative,Alcohol; Alkane; Amine; Arene; Carbamate; Ether,Alcohol; Alkane; Arene; Carbamate; Ether,aligned_chunk_198.parquet,1537,358711,C15H22N2O3,CCOC(=O)N1CCN([C@H](CO)c2ccccc2)CC1
C15H22N2O3,0,60938,false negative,Alcohol; Alkane; Amine; Arene; Phenol,Alcohol; Alkane; Amine; Phenol,aligned_chunk_89.parquet,1921,757315,C15H22N2O3,CC(C)(C)NCC(O)c1ccc(O)c2[nH]c(CO)cc12
C15H22N2O3,0,67571,correct,Alcohol; Alkane; Amide; Amine; Arene,Alcohol; Alkane; Amide; Amine; Arene,aligned_chunk_163.parquet,569,234310,C15H22N2O3,O=C(NCC(O)CO)c1ccccc1C1CCNCC1
C15H22N2O3,0,71794,correct,Alcohol; Alkane; Amine; Arene; Carbamate; Ether; Phenol,Alcohol; Alkane; Amine; Arene; Carbamate; Ether; Phenol,aligned_chunk_218.parquet,1458,433076,C15H22N2O3,CC(C)(C)OC(=O)N1CCc2ccc(O)c(N)c2CC1
C15H22N2O3,0,72719,mixed error,Alkane; Alkene; Amine; Ester; Ether,Alkane; Alkene; Ester; Ether; Ketone,aligned_chunk_92.parquet,3120,771525,C15H22N2O3,C=CCN(C)c1cc(C(=O)OC(C)(C)C)cc(OC)n1
C15H22N2O3,0,74078,correct,Alkane; Carbamate; Ether,Alkane; Carbamate; Ether,aligned_chunk_225.parquet,1651,459180,C15H22N2O3,CC(C)(C)OC(=O)N1CC[C@@H](OCc2cccnc2)C1
C15H22N2O3,0,74949,correct,Alkane; Amine; Arene; Carbamate; Ether,Alkane; Amine; Arene; Carbamate; Ether,aligned_chunk_159.parquet,1653,219068,C15H22N2O3,CC(C)Oc1ccc(NC(=O)OC2CCNCC2)cc1
C15H22N2O3,0,77035,correct,Alcohol; Alkane; Amine; Arene; Carbamate; Ether,Alcohol; Alkane; Amine; Arene; Carbamate; Ether,aligned_chunk_37.parquet,1421,572570,C15H22N2O3,CN[C@H]1CCC[C@H](NC(=O)OCc2ccccc2)[C@@H]1O
C11H12FN3O,1,2515,mixed error,Alkane; Amine; Arene; Haloalkane,Arene; Haloalkane; Nitrile,aligned_chunk_167.parquet,111,246915,C11H12FN3O,Cn1cncc1C(ON)c1ccc(F)cc1
C11H12FN3O,0,3224,mixed error,Alcohol; Alkane; Amine; Haloalkane,Alcohol; Alkane; Amine; Phenol,aligned_chunk_84.parquet,931,740092,C11H12FN3O,OCc1cccn1NCc1ccncc1F
C13H11ClN2O3,0,38873,false negative,Alcohol; Alkane; Amide; Arene; Carboxylic acid; Haloalkane; Nitrile,Alcohol; Amide; Arene; Carboxylic acid; Haloalkane; Nitrile,aligned_chunk_3.parquet,2834,547945,C13H11ClN2O3,N#Cc1ccc(NC(=O)C2CCC2C(=O)O)cc1Cl
C13H11ClN2O3,1,60647,mixed error,Alkane; Arene; Ether; Haloalkane; Ketone,Alkane; Alkene; Arene; Enamine; Ketone,aligned_chunk_218.parquet,2560,434178,C13H11ClN2O3,COc1ccccc1C(=O)Cn1cc(Cl)cnc1=O
C13H11ClN2O3,0,68608,mixed error,Alkane; Amide; Arene; Haloalkane; Imide,Alkane; Amide; Arene; Imide; Sulfide,aligned_chunk_13.parquet,2388,116071,C13H11ClN2O3,O=C1CCC(N2Cc3c(Cl)cccc3C2=O)C(=O)N1
C15H16BrNO2,0,7513,correct,Alcohol; Alkane; Amine; Arene; Ether; Haloalkane,Alcohol; Alkane; Amine; Arene; Ether; Haloalkane,aligned_chunk_31.parquet,1916,553528,C15H16BrNO2,Nc1cc([C@H](O)CBr)ccc1OCc1ccccc1
C15H16BrNO2,1,44972,mixed error,Alkane; Arene; Ester; Ether; Haloalkane,Alkane; Arene; Ester; Ether; Ketone,aligned_chunk_170.parquet,2980,262854,C15H16BrNO2,CCOC(=O)c1c(Br)c(-c2ccccc2)n(C)c1C
C13H14O4,0,1954,false negative,Alcohol; Alkane; Arene; Carboxylic acid; Ester; Ether,Alcohol; Alkane; Arene; Carboxylic acid,aligned_chunk_162.parquet,2814,233295,C13H14O4,O=C(O)[C@@H]1C[C@H](C(=O)OCc2ccccc2)C1
C13H14O4,0,3262,false negative,Alcohol; Alkane; Arene; Carboxylic acid; Ester; Ether,Alcohol; Alkane; Arene; Carboxylic acid; Ether,aligned_chunk_127.parquet,472,104417,C13H14O4,O=C(C[C@@H]1C[C@H]1C(=O)O)OCc1ccccc1
C13H14O4,0,14712,false negative,Alkane; Arene; Ester; Ether; Ketone,Alkane; Arene; Ketone,aligned_chunk_171.parquet,497,263651,C13H14O4,CCOC(=O)C(=O)C(C)C(=O)c1ccccc1
C13H14O4,0,15638,correct,Alcohol; Alkane; Alkene; Arene; Ether; Ketone; Phenol,Alcohol; Alkane; Alkene; Arene; Ether; Ketone; Phenol,aligned_chunk_104.parquet,958,23669,C13H14O4,COc1ccc(C=CC(=O)CC(C)=O)cc1O
C13H14O4,0,19529,false positive,Alkane; Arene; Ester; Ether,Alkane; Arene; Ester; Ether; Haloalkane,aligned_chunk_14.parquet,2200,151444,C13H14O4,O=C1OCCc2cc(CC3OCCO3)ccc21
C13H14O4,1,26184,mixed error,Alcohol; Alkane; Arene; Ester; Ether; Ketone; Phenol,Alcohol; Alkane; Amide; Arene; Phenol,aligned_chunk_133.parquet,150,126720,C13H14O4,COC(=O)C1(c2ccc(O)c(C(C)=O)c2)CC1
C13H14O4,0,27995,correct,Alcohol; Alkane; Alkene; Arene; Ester; Ether; Ketone; Phenol,Alcohol; Alkane; Alkene; Arene; Ester; Ether; Ketone; Phenol,aligned_chunk_60.parquet,875,656104,C13H14O4,CCOC(=O)C(=Cc1ccc(O)cc1)C(C)=O
C13H14O4,0,29198,correct,Alcohol; Alkane; Arene; Carboxylic acid; Ester; Ether,Alcohol; Alkane; Arene; Carboxylic acid; Ester; Ether,aligned_chunk_219.parquet,1006,435882,C13H14O4,CCCC1(CC(=O)O)C(=O)Oc2ccccc21
C13H14O4,0,35185,false positive,Alcohol; Alkane; Alkene; Arene; Enol; Ester; Ether; Ketone,Alcohol; Alkane; Alkene; Arene; Enol; Ester; Ether; Ketone; Phenol,aligned_chunk_40.parquet,1725,585831,C13H14O4,CCOC(=O)C(O)=CC(=O)c1ccccc1C
C13H14O4,0,45657,false positive,Alkane; Arene; Ester; Ether,Alkane; Alkene; Arene; Ester; Ether; Haloalkane,aligned_chunk_50.parquet,2758,622403,C13H14O4,CC(C)(C)OC(=O)c1ccc2c(c1)COC2=O
C13H14O4,0,51595,false positive,Alcohol; Alkane; Arene; Ester; Ether,Alcohol; Alkane; Arene; Ester; Ether; Haloalkane,aligned_chunk_32.parquet,1493,556333,C13H14O4,CCOC(=O)C(O)Cc1cccc2occc12
C13H14O4,0,56153,correct,Alcohol; Alkane; Alkene; Arene; Carboxylic acid; Ester; Ether,Alcohol; Alkane; Alkene; Arene; Carboxylic acid; Ester; Ether,aligned_chunk_3.parquet,1166,546277,C13H14O4,CCOC(=O)C(C)=Cc1ccccc1C(=O)O
C13H14O4,0,61478,false negative,Alcohol; Alkane; Alkene; Arene; Ester; Ether; Phenol,Alcohol; Alkane; Alkene; Arene; Ether; Phenol,aligned_chunk_66.parquet,1953,676494,C13H14O4,C=CCOC(=O)C=Cc1ccc(OC)c(O)c1
C13H14O4,0,63501,correct,Alcohol; Alkane; Alkene; Arene; Ester; Ether; Phenol,Alcohol; Alkane; Alkene; Arene; Ester; Ether; Phenol,aligned_chunk_147.parquet,1801,177053,C13H14O4,C=CCOC(=O)C=Cc1ccc(O)c(OC)c1
C13H14O4,0,65737,false positive,Alkane; Arene; Ester; Ether,Alkane; Alkene; Arene; Ester; Ether; Haloalkane,aligned_chunk_144.parquet,3068,168475,C13H14O4,CCOC(=O)c1coc2cc(OCC)ccc12
C13H14O4,0,67690,false positive,Aldehyde; Alkane; Arene; Ester; Ether,Aldehyde; Alkane; Arene; Ester; Ether; Haloalkane,aligned_chunk_89.parquet,397,755791,C13H14O4,COC(=O)c1ccc(OCC2CC2)c(C=O)c1
C13H14O4,0,72006,correct,Alkane; Alkyne; Arene; Ester; Ether,Alkane; Alkyne; Arene; Ester; Ether,aligned_chunk_231.parquet,2942,483209,C13H14O4,C#CCOc1cccc(COC)c1C(=O)OC
C13H14O4,0,73739,false negative,Alcohol; Alkane; Alkene; Arene; Ether; Ketone; Phenol,Alcohol; Alkane; Arene; Ether; Phenol,aligned_chunk_64.parquet,72,668121,C13H14O4,CC(C)=CCc1c(O)cc2c(c1O)C(=O)CO2
C13H14O4,0,75839,correct,Alkane; Alkene; Arene; Ester; Ether,Alkane; Alkene; Arene; Ester; Ether,aligned_chunk_127.parquet,2908,106853,C13H14O4,COC(=O)c1ccc(C=CC2OCCO2)cc1
C14H18O3,0,1365,false negative,Alcohol; Alkane; Alkene; Arene; Ether; Ketone; Phenol,Alcohol; Alkane; Arene; Ether; Ketone; Phenol,aligned_chunk_1.parquet,49,3284,C14H18O3,COc1ccc(C(C)=O)c(O)c1CC=C(C)C
C14H18O3,0,9426,mixed error,Alcohol; Alkane; Arene; Ether; Ketone,Alcohol; Alkane; Alkene; Arene,aligned_chunk_119.parquet,2741,77365,C14H18O3,O=C1CC(CCCCCO)Oc2ccccc21
C14H18O3,1,15494,mixed error,Alkane; Alkyne; Ester; Ether; Ketone,Alkane; Alkyne; Amide; Haloalkane; Ketone,aligned_chunk_41.parquet,1053,588475,C14H18O3,C#CCCC1(C2CCCC2)CC(=O)CC(=O)O1
C14H18O3,0,15810,correct,Alkane; Alkyne; Arene; Ether,Alkane; Alkyne; Arene; Ether,aligned_chunk_225.parquet,1124,458653,C14H18O3,C#CCOc1cc(OC)c(OC)cc1CCC
C14H18O3,0,16056,false positive,Alcohol; Alkane; Arene; Ester; Ether; Phenol,Alcohol; Alkane; Arene; Ester; Ether; Ketone; Phenol,aligned_chunk_157.parquet,2653,213448,C14H18O3,Cc1c(C)c2c(c(C)c1O)C(C)(C)CC(=O)O2
C14H18O3,0,22130,false negative,Alkane; Alkene; Ether; Ketone,Alkane; Alkene,aligned_chunk_38.parquet,1716,576090,C14H18O3,C=C1C=C[C@H](C(C)C)CC(=O)C(=O)[C@@H]2O[C@@H]2C1
C14H18O3,0,22204,false positive,Alkane; Alkene; Arene; Ester; Ether,Alkane; Alkene; Arene; Ester; Ether; Haloalkane; Ketone,aligned_chunk_158.parquet,2785,216912,C14H18O3,CCOC(=O)/C(=C/c1ccc(OC)cc1)CC
C14H18O3,0,22463,false negative,Alcohol; Alkane; Alkene; Arene; Carboxylic acid,Alcohol; Alkane; Arene; Carboxylic acid,aligned_chunk_178.parquet,953,286910,C14H18O3,O=C(O)CCCC/C=C/c1ccccc1CO
C14H18O3,0,22752,false negative,Alkane; Arene; Ester; Ether; Ketone,Alkane; Arene; Ester; Ether,aligned_chunk_208.parquet,520,396394,C14H18O3,COC(=O)C(C(C)=O)C(C)(C)c1ccccc1
C14H18O3,0,33661,correct,Alkane; Alkene; Arene; Ester; Ether,Alkane; Alkene; Arene; Ester; Ether,aligned_chunk_6.parquet,2280,654276,C14H18O3,COc1ccc(/C=C/C(=O)OC(C)(C)C)cc1
C14H18O3,0,34974,correct,Aldehyde; Alkane; Arene; Ester; Ether,Aldehyde; Alkane; Arene; Ester; Ether,aligned_chunk_107.parquet,706,33177,C14H18O3,CCC(C=O)(CC)C(=O)OCc1ccccc1
C14H18O3,0,35697,correct,Alkane; Arene; Ester; Ether,Alkane; Arene; Ester; Ether,aligned_chunk_160.parquet,181,224105,C14H18O3,COC(=O)c1ccc(C2CC2)cc1OC(C)C
C14H18O3,0,37917,correct,Alkane; Alkene; Arene; Ester; Ether,Alkane; Alkene; Arene; Ester; Ether,aligned_chunk_4.parquet,1888,582714,C14H18O3,CCOC(=O)/C=C/Oc1cccc(C(C)C)c1
C14H18O3,0,39215,correct,Alkane; Alkene; Arene; Ester; Ether,Alkane; Alkene; Arene; Ester; Ether,aligned_chunk_131.parquet,2274,122438,C14H18O3,C=CCC(OCc1ccccc1)C(=O)OCC
C14H18O3,0,39534,correct,Alcohol; Alkane; Arene; Ester; Ether,Alcohol; Alkane; Arene; Ester; Ether,aligned_chunk_136.parquet,2092,138410,C14H18O3,CCOC(=O)Cc1ccc2c(c1)CCC(O)C2
C14H18O3,0,41597,correct,Alcohol; Alkane; Arene; Ester; Ether,Alcohol; Alkane; Arene; Ester; Ether,aligned_chunk_144.parquet,2376,167783,C14H18O3,C[C@@](O)(CC1CC1)C(=O)OCc1ccccc1
C14H18O3,0,45557,false positive,Alkane; Arene; Ether; Ketone,Alkane; Alkene; Arene; Ether; Ketone,aligned_chunk_54.parquet,1356,633946,C14H18O3,COc1ccc(COC[C@@H]2C[C@H]2C(C)=O)cc1
C14H18O3,0,48241,correct,Aldehyde; Alkane; Arene; Ester; Ether,Aldehyde; Alkane; Arene; Ester; Ether,aligned_chunk_49.parquet,1319,614394,C14H18O3,CCCCCCOC(=O)c1ccc(C=O)cc1
C14H18O3,0,52311,correct,Alkane; Alkene; Arene; Ester; Ether,Alkane; Alkene; Arene; Ester; Ether,aligned_chunk_89.parquet,305,755699,C14H18O3,C=C(CC)COc1ccccc1CC(=O)OC
C14H18O3,0,52975,correct,Alcohol; Alkane; Arene; Ester; Ether; Phenol,Alcohol; Alkane; Arene; Ester; Ether; Phenol,aligned_chunk_4.parquet,2116,582942,C14H18O3,COC(=O)C1(Cc2ccc(O)cc2)CCCC1
C14H18O3,0,63644,false negative,Alkane; Arene; Ester; Ether; Ketone,Alkane; Arene; Ketone,aligned_chunk_77.parquet,2616,715821,C14H18O3,Cc1ccc(C(=O)COC(=O)C(C)(C)C)cc1
C14H18O3,0,67426,correct,Alkane; Arene; Ester; Ether,Alkane; Arene; Ester; Ether,aligned_chunk_155.parquet,1579,205954,C14H18O3,CCOC(=O)COc1cccc2c1CCCC2
C14H18O3,0,67461,correct,Alkane; Arene; Ester; Ether,Alkane; Arene; Ester; Ether,aligned_chunk_142.parquet,429,159298,C14H18O3,CCOC(=O)[C@@H]1CCOC[C@H]1c1ccccc1
C14H18O3,0,67495,mixed error,Alcohol; Alkane; Arene; Carboxylic acid; Ketone,Alcohol; Alkane; Arene; Carboxylic acid; Sulfide,aligned_chunk_118.parquet,2568,73953,C14H18O3,CC(=O)CCc1ccccc1CCCC(=O)O
C14H18O3,0,71740,false positive,Alcohol; Alkane; Arene; Carboxylic acid; Ketone,Alcohol; Alkane; Alkene; Arene; Carboxylic acid; Ketone,aligned_chunk_227.parquet,3150,467224,C14H18O3,CC(=O)C(C)(CCCc1ccccc1)C(=O)O
C14H18O3,0,77039,correct,Alkane; Arene; Ester; Ether; Ketone,Alkane; Arene; Ester; Ether; Ketone,aligned_chunk_25.parquet,240,528986,C14H18O3,COC(=O)C(C(C)=O)c1c(C)cc(C)cc1C
C14H18O3,0,77355,false positive,Alcohol; Alkane; Arene; Ester; Ether; Phenol,Alcohol; Alkane; Amine; Arene; Ester; Ether; Phenol,aligned_chunk_43.parquet,2027,595834,C14H18O3,COC(=O)C[C@H](c1cccc(O)c1)C1CCC1
C14H18O3,0,77616,false negative,Alcohol; Alkane; Alkene; Arene; Carboxylic acid; Ether,Alcohol; Alkane; Alkene; Arene; Carboxylic acid,aligned_chunk_190.parquet,2720,334009,C14H18O3,COc1cccc(C=CCCCCC(=O)O)c1
C14H18O3,0,78737,correct,Alcohol; Alkane; Alkene; Arene; Ester; Ether; Phenol,Alcohol; Alkane; Alkene; Arene; Ester; Ether; Phenol,aligned_chunk_29.parquet,343,542164,C14H18O3,CC/C=C\CC(C)OC(=O)c1ccccc1O
C7H12O2,0,1936,correct,Alkane; Alkene; Ether,Alkane; Alkene; Ether,aligned_chunk_187.parquet,1834,320181,C7H12O2,C=C(C)COCC1CO1
C7H12O2,0,2621,false negative,Alkane; Ether; Ketone,Alkane; Ketone,aligned_chunk_21.parquet,892,403256,C7H12O2,COC1CCCC(=O)C1
C7H12O2,0,4066,false negative,Alcohol; Alkane; Alkene; Ether,Alcohol; Alkane; Alkene,aligned_chunk_61.parquet,1428,659864,C7H12O2,OCCCC1=CCCO1
C7H12O2,0,4606,correct,Alkane; Alkene; Ester; Ether,Alkane; Alkene; Ester; Ether,aligned_chunk_198.parquet,2868,360042,C7H12O2,CC/C=C(\C)C(=O)OC
C7H12O2,0,8611,correct,Alkane; Alkene; Ester; Ether,Alkane; Alkene; Ester; Ether,aligned_chunk_70.parquet,1085,691741,C7H12O2,C=CC(=O)OCC(C)C
C7H12O2,0,9475,false positive,Alcohol; Alkane; Carboxylic acid,Alcohol; Alkane; Carboxylic acid; Ketone,aligned_chunk_174.parquet,2286,275244,C7H12O2,CC1(C(=O)O)CCCC1
C7H12O2,0,18468,correct,Alcohol; Alkane; Alkene; Carboxylic acid,Alcohol; Alkane; Alkene; Carboxylic acid,aligned_chunk_240.parquet,2354,514900,C7H12O2,C=CCCCCC(=O)O
C7H12O2,0,19046,false negative,Alcohol; Alkane; Alkene; Carboxylic acid,Alcohol; Alkene; Carboxylic acid,aligned_chunk_52.parquet,163,626255,C7H12O2,CCC(C)/C=C/C(=O)O
C7H12O2,0,30936,correct,Aldehyde; Alkane; Alkene; Ether,Aldehyde; Alkane; Alkene; Ether,aligned_chunk_167.parquet,1840,248644,C7H12O2,C=CCOCCCC=O
C7H12O2,0,35203,correct,Alkane; Alkene; Ester; Ether,Alkane; Alkene; Ester; Ether,aligned_chunk_122.parquet,2819,90480,C7H12O2,C=CC(=O)OC(C)CC
C7H12O2,0,35319,correct,Alcohol; Alkane; Alkene; Carboxylic acid,Alcohol; Alkane; Alkene; Carboxylic acid,aligned_chunk_113.parquet,577,55779,C7H12O2,C=CCC(C)(C)C(=O)O
C7H12O2,0,39157,correct,Alkane; Alkene; Ether,Alkane; Alkene; Ether,aligned_chunk_28.parquet,2168,540660,C7H12O2,CC1(C)OCC=CCO1
C7H12O2,0,41852,correct,Alkane; Alkene; Ester; Ether,Alkane; Alkene; Ester; Ether,aligned_chunk_128.parquet,989,108207,C7H12O2,C=C(CCC)C(=O)OC
C7H12O2,0,47994,false negative,Alcohol; Alkane; Alkene; Carboxylic acid,Alcohol; Alkene; Carboxylic acid,aligned_chunk_239.parquet,3206,509292,C7H12O2,CCC/C(C)=C/C(=O)O
C7H12O2,1,53817,mixed error,Alcohol; Alkane; Ketone,Alcohol; Alkane; Amide,aligned_chunk_171.parquet,2959,266113,C7H12O2,O=C(CCCO)C1CC1
C7H12O2,0,56982,correct,Alcohol; Alkane; Ketone,Alcohol; Alkane; Ketone,aligned_chunk_224.parquet,2345,456614,C7H12O2,O=C1CCCCC(O)C1
C7H12O2,0,66791,correct,Aldehyde; Alkane,Aldehyde; Alkane,aligned_chunk_1.parquet,3235,6470,C7H12O2,CC(C)(C)C(C=O)C=O
C7H12O2,0,76803,false positive,Alcohol; Alkane; Ketone,Alcohol; Alkane; Ester; Ether; Ketone,aligned_chunk_78.parquet,2855,719336,C7H12O2,CC1(O)CCC(=O)CC1
C5H5NOS,0,38301,false positive,Alkane; Ketone; Sulfide,Alkane; Haloalkane; Ketone; Sulfide,aligned_chunk_184.parquet,1402,309954,C5H5NOS,CC(=O)c1cscn1
C5H5NOS,1,60560,mixed error,Alkane; Isothiocyanate,Ester; Ether; Ketone,aligned_chunk_111.parquet,3004,51743,C5H5NOS,O=C(N=C=S)C1CC1
C5H5NOS,0,66727,mixed error,Alkane; Ketone; Nitrile; Sulfide,Alkane; Ester; Ether; Nitrile,aligned_chunk_203.parquet,309,380056,C5H5NOS,N#CC1CSCC1=O
C16H12F3N3O,0,26534,correct,Aldehyde; Alkane; Arene; Haloalkane; Nitrile,Aldehyde; Alkane; Arene; Haloalkane; Nitrile,aligned_chunk_19.parquet,1946,329973,C16H12F3N3O,N#CC(C#N)(CCC(F)(F)F)Cn1cc(C=O)c2ccccc21
C16H12F3N3O,1,38531,mixed error,Alkane; Amide; Arene; Haloalkane,Amide; Amine; Arene; Haloalkane,aligned_chunk_64.parquet,2438,670487,C16H12F3N3O,O=C(NCc1ccc2[nH]ccc2c1)c1ccc(C(F)(F)F)cn1
C21H20O4S,1,39168,mixed error,Alcohol; Alkane; Arene; Ether; Phenol; Sulfide,Alcohol; Arene; Haloalkane; Phenol,aligned_chunk_46.parquet,415,603803,C21H20O4S,COc1ccc(-c2cc(O)c(Sc3ccccc3C(C)C)c(=O)o2)cc1
C21H20O4S,0,78854,mixed error,Alkane; Alkene; Arene; Ester; Ether; Sulfide,Alkane; Arene; Ester; Ether; Haloalkane,aligned_chunk_144.parquet,1282,166689,C21H20O4S,CCC1Sc2cc(OC(C)=O)ccc2C=C1c1ccc(OC(C)=O)cc1
C24H28N4O2,0,25826,mixed error,Alkane; Amine; Arene; Ether; Nitrile,Alkane; Amine; Arene; Haloalkane; Nitrile,aligned_chunk_34.parquet,863,562283,C24H28N4O2,CN(C)Cc1c(Oc2ccc(C#N)cc2)ccc2c(CCC3CCNCC3)noc12
C24H28N4O2,0,27062,false positive,Alkane; Arene,Alkane; Arene; Ether; Haloalkane,aligned_chunk_208.parquet,395,396269,C24H28N4O2,Cc1ccc(-c2cc(C3CCN(C(=O)N(C)O)CC3)nn2-c2ccc(C)cc2)cc1
C24H28N4O2,0,56387,mixed error,Alkane; Amide; Amine; Arene,Alkane; Amine; Sulfide,aligned_chunk_181.parquet,1022,299909,C24H28N4O2,O=C(c1cc2cccc(N3CCN(CCc4ccccn4)CC3)c2o1)N1CCCC1
C24H28N4O2,1,60744,mixed error,Alkane; Amide; Amine; Arene,Alkane; Amide; Arene; Ether; Ketone; Sulfide,aligned_chunk_40.parquet,3154,587260,C24H28N4O2,O=C(N[C@H]1CCN(Cc2ccccc2)C1)[C@@H]1CCCCN1c1nc2ccccc2o1
C24H28N4O2,0,60843,correct,Alcohol; Alkane; Amine; Arene; Ether,Alcohol; Alkane; Amine; Arene; Ether,aligned_chunk_152.parquet,1305,195992,C24H28N4O2,OC1CCN(Cc2ccc(CCc3ccc(OCc4ccccc4)nn3)nc2)CC1
C24H28N4O2,0,62832,mixed error,Alkane; Amide; Amine; Arene; Ether,Alkane; Amine; Arene; Haloalkane,aligned_chunk_46.parquet,3191,606579,C24H28N4O2,COc1ccccc1CNc1ccc2cc(NC(=O)C3CCN(C)CC3)ccc2n1
C24H28N4O2,0,73218,false negative,Alkane; Amide; Amine; Arene; Hydrazine; Nitrile,Alkane; Amide; Amine; Arene; Hydrazine,aligned_chunk_143.parquet,1897,164030,C24H28N4O2,CCc1cc(CC)c(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1C(=O)NN
C17H12Cl2F3N3OS,1,67675,correct,Alkane; Amine; Arene; Haloalkane; Sulfide,Alkane; Amine; Arene; Haloalkane; Sulfide,aligned_chunk_75.parquet,972,707767,C17H12Cl2F3N3OS,CCSc1cc(Cl)c(Cl)cc1Nn1cnc2ccc(C(F)(F)F)cc2c1=O
C22H22N4O2,0,5100,false negative,Alkane; Amine; Arene; Ketone,Alkane; Amine,aligned_chunk_101.parquet,3156,16124,C22H22N4O2,Cn1c(N2CCC(C(=O)c3ccccc3)CC2)nc(-c2ccncc2)cc1=O
C22H22N4O2,1,5654,mixed error,Alkane; Alkyne; Amide; Arene,Alkane; Alkyne; Arene; Ester; Ether; Haloalkane,aligned_chunk_225.parquet,2957,460486,C22H22N4O2,Cc1cccc(C#Cc2cn(-c3ccn(CC(=O)N(C)C)c(=O)c3)c(C)n2)c1
C22H22N4O2,0,23054,mixed error,Alkane; Arene; Carbamate; Ether; Nitrile,Alkane; Amide; Arene; Carbamate; Ether,aligned_chunk_124.parquet,1222,95388,C22H22N4O2,Cc1ccc(-c2cc(NC(=O)OC(C)(C)C)nn2-c2ccc(C#N)cc2)cc1
C22H22N4O2,0,24666,false negative,Alcohol; Alkane; Amine; Arene; Carboxylic acid,Alcohol; Alkane; Arene; Carboxylic acid,aligned_chunk_230.parquet,1214,478229,C22H22N4O2,Cc1cc2cc(-c3nc4ccc(C(=O)O)cc4nc3N(C)C(C)C)ccc2[nH]1
C22H22N4O2,0,29681,mixed error,Alkane; Amide; Amine; Arene; Imide,Alkane; Amide; Amine; Arene; Ketone,aligned_chunk_153.parquet,1475,199356,C22H22N4O2,Nc1ccc2c(c1)C(=O)N(C1CCN(Cc3c[nH]c4ccccc34)CC1)C2=O
C22H22N4O2,0,43978,false positive,Alkane; Alkene; Amide; Arene,Alkane; Alkene; Amide; Arene; Sulfide,aligned_chunk_217.parquet,2356,430753,C22H22N4O2,Cc1[nH]c2ccccc2c1CN(C)C(=O)/C=C/c1cnc2c(c1)CCC(=O)N2
C22H22N4O2,0,58408,correct,Alkane; Amide; Ether,Alkane; Amide; Ether,aligned_chunk_53.parquet,1357,630733,C22H22N4O2,CC(=O)Nc1cncc(-c2cc(OCc3ccccn3)nc3c2CCCC3)c1
C22H22N4O2,0,58513,mixed error,Alcohol; Alkane; Amine; Arene; Carboxylic acid,Alcohol; Amine; Arene; Carboxylic acid; Sulfide,aligned_chunk_71.parquet,2286,696181,C22H22N4O2,O=C(O)c1cnc(N2CC3C(CNCc4ccc5ccccc5c4)C3C2)nc1
C22H22N4O2,0,61654,mixed error,Alcohol; Alkane; Amide; Arene,Alcohol; Alkane; Arene; Ketone,aligned_chunk_44.parquet,2772,599725,C22H22N4O2,O=C(c1cccnc1-c1ccncn1)N1CCC(O)(Cc2ccccc2)CC1
C22H22N4O2,0,66425,correct,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene; Ether,aligned_chunk_28.parquet,343,538835,C22H22N4O2,CCOc1cc2ncc3c(N)nc(-c4cccnc4C)cc3c2cc1OCC
C22H22N4O2,0,74098,false positive,Alkane; Arene,Alkane; Arene; Ketone,aligned_chunk_234.parquet,1701,491677,C22H22N4O2,Cn1c(=O)n(CCCc2ccccc2)c(=O)c2c1ncn2Cc1ccccc1
C22H22N4O2,0,78113,correct,Alkane; Amide; Amine; Arene; Ether,Alkane; Amide; Amine; Arene; Ether,aligned_chunk_134.parquet,2533,132361,C22H22N4O2,COc1cccc2c1ccc1nc3cccc(C(=O)NCCN(C)C)c3nc12
C22H22N4O2,0,79221,correct,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene; Ether,aligned_chunk_55.parquet,80,635907,C22H22N4O2,COc1ccc(Cn2nc(C)c3c(Oc4ccc(N)cc4C)ccnc32)cc1
C22H20ClN5O4,1,43006,false negative,Alkane; Amide; Ester; Ether; Haloalkane; Ketone,Alkane; Amide; Ester; Ether; Haloalkane,aligned_chunk_98.parquet,2333,790215,C22H20ClN5O4,CCOC(=O)C(C(=O)C(C)C)C1c2nccnc2C(=O)N1c1ccc2ccc(Cl)nc2n1
C25H33N5O,1,55332,false negative,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene,aligned_chunk_43.parquet,815,594622,C25H33N5O,CN(Cc1nc2ccccc2n1CCCN1CCOCC1)C1CCCc2cccnc21
C25H33N5O,0,61224,correct,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene; Ether,aligned_chunk_64.parquet,184,668233,C25H33N5O,COc1cc2ccnc(C)c2cc1-c1ccc(N(C)C2CC(C)(C)NC(C)(C)C2)nn1
